"","word","Travel Diary","sum_word_counts","Works","distance"
"5377","tear",0,19,"Life and Times (1881)",0.368421052631579
"5378","tear",0,19,"My Bondage (1855)",0.526315789473684
"5379","tear",0,19,"Narrative Life (1845)",0.105263157894737
"5380","temper",0,19,"Life and Times (1881)",0.368421052631579
"5381","temper",0,19,"My Bondage (1855)",0.578947368421053
"5382","temper",0,19,"Narrative Life (1845)",0.0526315789473684
"5383","tie",0,19,"Life and Times (1881)",0.368421052631579
"5384","tie",0,19,"My Bondage (1855)",0.31578947368421
"5385","tie",0,19,"Narrative Life (1845)",0.31578947368421
"5386","timber",0,19,"Life and Times (1881)",0.263157894736842
"5387","timber",0,19,"My Bondage (1855)",0.31578947368421
"5388","timber",0,19,"Narrative Life (1845)",0.421052631578947
"5389","unknown",0,19,"Life and Times (1881)",0.631578947368421
"5390","unknown",0,19,"My Bondage (1855)",0.105263157894737
"5391","unknown",0,19,"Narrative Life (1845)",0.0526315789473684
"5392","usefulness",0,19,"Life and Times (1881)",0.526315789473684
"5393","usefulness",0,19,"My Bondage (1855)",0.421052631578947
"5394","usefulness",0,19,"Narrative Life (1845)",0.0526315789473684
"5395","utmost",0,19,"Life and Times (1881)",0.31578947368421
"5396","utmost",0,19,"My Bondage (1855)",0.263157894736842
"5397","utmost",0,19,"Narrative Life (1845)",0.210526315789474
"5398","vain",0,19,"Life and Times (1881)",0.68421052631579
"5399","vain",0,19,"My Bondage (1855)",0.210526315789474
"5400","vain",0,19,"Narrative Life (1845)",0.105263157894737
"5401","western",0,19,"Life and Times (1881)",0.473684210526316
"5402","western",0,19,"My Bondage (1855)",0.31578947368421
"5403","western",0,19,"Narrative Life (1845)",0
"5404","whenever",0,19,"Life and Times (1881)",1
"5405","whenever",0,19,"My Bondage (1855)",0
"5406","whenever",0,19,"Narrative Life (1845)",0
"5407","wonderful",0,19,"Life and Times (1881)",0.631578947368421
"5408","wonderful",0,19,"My Bondage (1855)",-0.0526315789473684
"5409","wonderful",0,19,"Narrative Life (1845)",0
"5410","wore",0,19,"Life and Times (1881)",0.526315789473684
"5411","wore",0,19,"My Bondage (1855)",0.210526315789474
"5412","wore",0,19,"Narrative Life (1845)",0.0526315789473684
"5413","worn",0,19,"Life and Times (1881)",0.263157894736842
"5414","worn",0,19,"My Bondage (1855)",0.421052631578947
"5415","worn",0,19,"Narrative Life (1845)",0.105263157894737
"5416","acknowledge",0,18,"Life and Times (1881)",0.277777777777778
"5417","acknowledge",0,18,"My Bondage (1855)",0.555555555555556
"5418","acknowledge",0,18,"Narrative Life (1845)",0.166666666666667
"5419","admiration",0,18,"Life and Times (1881)",0.333333333333333
"5420","admiration",0,18,"My Bondage (1855)",0.222222222222222
"5421","admiration",0,18,"Narrative Life (1845)",0
"5422","admission",0,18,"Life and Times (1881)",0.611111111111111
"5423","admission",0,18,"My Bondage (1855)",0.333333333333333
"5424","admission",0,18,"Narrative Life (1845)",0.0555555555555556
"5425","afraid",0,18,"Life and Times (1881)",0.333333333333333
"5426","afraid",0,18,"My Bondage (1855)",0.555555555555556
"5427","afraid",0,18,"Narrative Life (1845)",0.111111111111111
"5428","ages",0,18,"Life and Times (1881)",0.5
"5429","ages",0,18,"My Bondage (1855)",0.333333333333333
"5430","ages",0,18,"Narrative Life (1845)",0.166666666666667
"5431","agitation",0,18,"Life and Times (1881)",0.722222222222222
"5432","agitation",0,18,"My Bondage (1855)",0.222222222222222
"5433","agitation",0,18,"Narrative Life (1845)",0.0555555555555556
"5434","aim",0,18,"Life and Times (1881)",0.5
"5435","aim",0,18,"My Bondage (1855)",0.444444444444444
"5436","aim",0,18,"Narrative Life (1845)",0.0555555555555556
"5437","almighty",0,18,"Life and Times (1881)",0.333333333333333
"5438","almighty",0,18,"My Bondage (1855)",0.388888888888889
"5439","almighty",0,18,"Narrative Life (1845)",0.0555555555555556
"5440","angry",0,18,"Life and Times (1881)",0.444444444444444
"5441","angry",0,18,"My Bondage (1855)",0.388888888888889
"5442","angry",0,18,"Narrative Life (1845)",0.166666666666667
"5443","ascertain",0,18,"Life and Times (1881)",0.444444444444444
"5444","ascertain",0,18,"My Bondage (1855)",0.277777777777778
"5445","ascertain",0,18,"Narrative Life (1845)",0.277777777777778
"5446","assist",0,18,"Life and Times (1881)",0.722222222222222
"5447","assist",0,18,"My Bondage (1855)",0.277777777777778
"5448","assist",0,18,"Narrative Life (1845)",0
"5449","attending",0,18,"Life and Times (1881)",0.333333333333333
"5450","attending",0,18,"My Bondage (1855)",0.333333333333333
"5451","attending",0,18,"Narrative Life (1845)",0.333333333333333
"5452","austin",0,18,"Life and Times (1881)",0.5
"5453","austin",0,18,"My Bondage (1855)",0.388888888888889
"5454","austin",0,18,"Narrative Life (1845)",0.111111111111111
"5455","author",0,18,"Life and Times (1881)",0.5
"5456","author",0,18,"My Bondage (1855)",0.5
"5457","author",0,18,"Narrative Life (1845)",0
"5458","boast",0,18,"Life and Times (1881)",0.388888888888889
"5459","boast",0,18,"My Bondage (1855)",0.333333333333333
"5460","boast",0,18,"Narrative Life (1845)",0.277777777777778
"5461","brilliant",0,18,"Life and Times (1881)",0.5
"5462","brilliant",0,18,"My Bondage (1855)",0.277777777777778
"5463","brilliant",0,18,"Narrative Life (1845)",0
"5464","calking",0,18,"Life and Times (1881)",0.222222222222222
"5465","calking",0,18,"My Bondage (1855)",0.388888888888889
"5466","calking",0,18,"Narrative Life (1845)",0.388888888888889
"5467","capture",0,18,"Life and Times (1881)",0.833333333333333
"5468","capture",0,18,"My Bondage (1855)",0.111111111111111
"5469","capture",0,18,"Narrative Life (1845)",0.0555555555555556
"5470","cared",0,18,"Life and Times (1881)",0.555555555555556
"5471","cared",0,18,"My Bondage (1855)",0.388888888888889
"5472","cared",0,18,"Narrative Life (1845)",0.0555555555555556
"5473","carefully",0,18,"Life and Times (1881)",0.444444444444444
"5474","carefully",0,18,"My Bondage (1855)",0.333333333333333
"5475","carefully",0,18,"Narrative Life (1845)",0
"5476","cease",0,18,"Life and Times (1881)",0.555555555555556
"5477","cease",0,18,"My Bondage (1855)",0.333333333333333
"5478","cease",0,18,"Narrative Life (1845)",0.111111111111111
"5479","cent",0,18,"Life and Times (1881)",0.333333333333333
"5480","cent",0,18,"My Bondage (1855)",0.444444444444444
"5481","cent",0,18,"Narrative Life (1845)",0.222222222222222
"5482","commission",0,18,"Life and Times (1881)",0.666666666666667
"5483","commission",0,18,"My Bondage (1855)",0.166666666666667
"5484","commission",0,18,"Narrative Life (1845)",0.166666666666667
"5485","compared",0,18,"Life and Times (1881)",0.166666666666667
"5486","compared",0,18,"My Bondage (1855)",0.444444444444444
"5487","compared",0,18,"Narrative Life (1845)",0.388888888888889
"5488","compromise",0,18,"Life and Times (1881)",0.666666666666667
"5489","compromise",0,18,"My Bondage (1855)",0.277777777777778
"5490","compromise",0,18,"Narrative Life (1845)",0.0555555555555556
"5491","confined",0,18,"Life and Times (1881)",0.5
"5492","confined",0,18,"My Bondage (1855)",0.388888888888889
"5493","confined",0,18,"Narrative Life (1845)",0.111111111111111
"5494","consented",0,18,"Life and Times (1881)",0.611111111111111
"5495","consented",0,18,"My Bondage (1855)",0.333333333333333
"5496","consented",0,18,"Narrative Life (1845)",0.0555555555555556
"5497","contented",0,18,"Life and Times (1881)",0.333333333333333
"5498","contented",0,18,"My Bondage (1855)",0.333333333333333
"5499","contented",0,18,"Narrative Life (1845)",0.111111111111111
"5500","cries",0,18,"Life and Times (1881)",0.388888888888889
"5501","cries",0,18,"My Bondage (1855)",0.5
"5502","cries",0,18,"Narrative Life (1845)",0.111111111111111
"5503","daughters",0,18,"Life and Times (1881)",0.333333333333333
"5504","daughters",0,18,"My Bondage (1855)",0.388888888888889
"5505","daughters",0,18,"Narrative Life (1845)",0.0555555555555556
"5506","deck",0,18,"Life and Times (1881)",0.222222222222222
"5507","deck",0,18,"My Bondage (1855)",-0.0555555555555556
"5508","deck",0,18,"Narrative Life (1845)",-0.277777777777778
"5509","difficulties",0,18,"Life and Times (1881)",0.444444444444444
"5510","difficulties",0,18,"My Bondage (1855)",0.388888888888889
"5511","difficulties",0,18,"Narrative Life (1845)",0.166666666666667
"5512","division",0,18,"Life and Times (1881)",0.611111111111111
"5513","division",0,18,"My Bondage (1855)",0.222222222222222
"5514","division",0,18,"Narrative Life (1845)",0.166666666666667
"5515","doctors",0,18,"Life and Times (1881)",0.5
"5516","doctors",0,18,"My Bondage (1855)",0.5
"5517","doctors",0,18,"Narrative Life (1845)",0
"5518","doomed",0,18,"Life and Times (1881)",0.5
"5519","doomed",0,18,"My Bondage (1855)",0.444444444444444
"5520","doomed",0,18,"Narrative Life (1845)",0.0555555555555556
"5521","dream",0,18,"Life and Times (1881)",0.444444444444444
"5522","dream",0,18,"My Bondage (1855)",0.5
"5523","dream",0,18,"Narrative Life (1845)",0.0555555555555556
"5524","eager",0,18,"Life and Times (1881)",0.277777777777778
"5525","eager",0,18,"My Bondage (1855)",0.166666666666667
"5526","eager",0,18,"Narrative Life (1845)",-0.111111111111111
"5527","east",0,18,"Life and Times (1881)",0.5
"5528","east",0,18,"My Bondage (1855)",0.111111111111111
"5529","east",0,18,"Narrative Life (1845)",-0.0555555555555556
"5530","energy",0,18,"Life and Times (1881)",0.333333333333333
"5531","energy",0,18,"My Bondage (1855)",0.277777777777778
"5532","energy",0,18,"Narrative Life (1845)",-0.0555555555555556
"5533","entering",0,18,"Life and Times (1881)",0.333333333333333
"5534","entering",0,18,"My Bondage (1855)",0.277777777777778
"5535","entering",0,18,"Narrative Life (1845)",0.166666666666667
"5536","exodus",0,18,"Life and Times (1881)",1
"5537","exodus",0,18,"My Bondage (1855)",0
"5538","exodus",0,18,"Narrative Life (1845)",0
"5539","families",0,18,"Life and Times (1881)",0.388888888888889
"5540","families",0,18,"My Bondage (1855)",0.333333333333333
"5541","families",0,18,"Narrative Life (1845)",0.0555555555555556
"5542","favorite",0,18,"Life and Times (1881)",0.388888888888889
"5543","favorite",0,18,"My Bondage (1855)",0.611111111111111
"5544","favorite",0,18,"Narrative Life (1845)",0
"5545","fence",0,18,"Life and Times (1881)",0.222222222222222
"5546","fence",0,18,"My Bondage (1855)",0.444444444444444
"5547","fence",0,18,"Narrative Life (1845)",0.333333333333333
"5548","fighting",0,18,"Life and Times (1881)",0.722222222222222
"5549","fighting",0,18,"My Bondage (1855)",0.277777777777778
"5550","fighting",0,18,"Narrative Life (1845)",0
"5551","foster",0,18,"Life and Times (1881)",0.722222222222222
"5552","foster",0,18,"My Bondage (1855)",0.277777777777778
"5553","foster",0,18,"Narrative Life (1845)",0
"5554","freemen",0,18,"Life and Times (1881)",0.5
"5555","freemen",0,18,"My Bondage (1855)",0.333333333333333
"5556","freemen",0,18,"Narrative Life (1845)",0.166666666666667
"5557","gladly",0,18,"Life and Times (1881)",0.555555555555556
"5558","gladly",0,18,"My Bondage (1855)",0.388888888888889
"5559","gladly",0,18,"Narrative Life (1845)",0.0555555555555556
"5560","hatred",0,18,"Life and Times (1881)",0.5
"5561","hatred",0,18,"My Bondage (1855)",0.388888888888889
"5562","hatred",0,18,"Narrative Life (1845)",0.111111111111111
"5563","heavenly",0,18,"Life and Times (1881)",0
"5564","heavenly",0,18,"My Bondage (1855)",0.166666666666667
"5565","heavenly",0,18,"Narrative Life (1845)",0.833333333333333
"5566","hell",0,18,"Life and Times (1881)",0.222222222222222
"5567","hell",0,18,"My Bondage (1855)",0.5
"5568","hell",0,18,"Narrative Life (1845)",0.277777777777778
"5569","hill",0,18,"Life and Times (1881)",0.333333333333333
"5570","hill",0,18,"My Bondage (1855)",0.0555555555555556
"5571","hill",0,18,"Narrative Life (1845)",-0.0555555555555556
"5572","honored",0,18,"Life and Times (1881)",0.777777777777778
"5573","honored",0,18,"My Bondage (1855)",0.222222222222222
"5574","honored",0,18,"Narrative Life (1845)",0
"5575","idle",0,18,"Life and Times (1881)",0.444444444444444
"5576","idle",0,18,"My Bondage (1855)",0.5
"5577","idle",0,18,"Narrative Life (1845)",0.0555555555555556
"5578","instances",0,18,"Life and Times (1881)",0.277777777777778
"5579","instances",0,18,"My Bondage (1855)",0.5
"5580","instances",0,18,"Narrative Life (1845)",0.222222222222222
"5581","intellectual",0,18,"Life and Times (1881)",0.333333333333333
"5582","intellectual",0,18,"My Bondage (1855)",0.5
"5583","intellectual",0,18,"Narrative Life (1845)",0.166666666666667
"5584","jan",0,18,"Life and Times (1881)",-1
"5585","jan",0,18,"My Bondage (1855)",-1
"5586","jan",0,18,"Narrative Life (1845)",-1
"5587","january",0,18,"Life and Times (1881)",0.388888888888889
"5588","january",0,18,"My Bondage (1855)",0.166666666666667
"5589","january",0,18,"Narrative Life (1845)",0.222222222222222
"5590","leader",0,18,"Life and Times (1881)",0.611111111111111
"5591","leader",0,18,"My Bondage (1855)",0.222222222222222
"5592","leader",0,18,"Narrative Life (1845)",0.166666666666667
"5593","listening",0,18,"Life and Times (1881)",0.777777777777778
"5594","listening",0,18,"My Bondage (1855)",0.222222222222222
"5595","listening",0,18,"Narrative Life (1845)",0
"5596","loving",0,18,"Life and Times (1881)",0.388888888888889
"5597","loving",0,18,"My Bondage (1855)",0.5
"5598","loving",0,18,"Narrative Life (1845)",0.111111111111111
"5599","luxury",0,18,"Life and Times (1881)",0.444444444444444
"5600","luxury",0,18,"My Bondage (1855)",0.388888888888889
"5601","luxury",0,18,"Narrative Life (1845)",0.166666666666667
"5602","lying",0,18,"Life and Times (1881)",0.333333333333333
"5603","lying",0,18,"My Bondage (1855)",0.5
"5604","lying",0,18,"Narrative Life (1845)",0.166666666666667
"5605","mansion",0,18,"Life and Times (1881)",0.833333333333333
"5606","mansion",0,18,"My Bondage (1855)",0.166666666666667
"5607","mansion",0,18,"Narrative Life (1845)",0
"5608","mechanics",0,18,"Life and Times (1881)",0.666666666666667
"5609","mechanics",0,18,"My Bondage (1855)",0.333333333333333
"5610","mechanics",0,18,"Narrative Life (1845)",0
"5611","missouri",0,18,"Life and Times (1881)",0.944444444444444
"5612","missouri",0,18,"My Bondage (1855)",0.0555555555555556
"5613","missouri",0,18,"Narrative Life (1845)",0
"5614","narrate",0,18,"Life and Times (1881)",0.444444444444444
"5615","narrate",0,18,"My Bondage (1855)",0.444444444444444
"5616","narrate",0,18,"Narrative Life (1845)",0.111111111111111
"5617","obedience",0,18,"Life and Times (1881)",0.388888888888889
"5618","obedience",0,18,"My Bondage (1855)",0.444444444444444
"5619","obedience",0,18,"Narrative Life (1845)",-0.0555555555555556
"5620","pains",0,18,"Life and Times (1881)",0.444444444444444
"5621","pains",0,18,"My Bondage (1855)",0.388888888888889
"5622","pains",0,18,"Narrative Life (1845)",0.166666666666667
"5623","parts",0,18,"Life and Times (1881)",1
"5624","parts",0,18,"My Bondage (1855)",0
"5625","parts",0,18,"Narrative Life (1845)",0
"5626","period",0,18,"Life and Times (1881)",0.444444444444444
"5627","period",0,18,"My Bondage (1855)",0.166666666666667
"5628","period",0,18,"Narrative Life (1845)",0.166666666666667
"5629","permission",0,18,"Life and Times (1881)",0.277777777777778
"5630","permission",0,18,"My Bondage (1855)",0.555555555555556
"5631","permission",0,18,"Narrative Life (1845)",0.166666666666667
"5632","philosophy",0,18,"Life and Times (1881)",0.388888888888889
"5633","philosophy",0,18,"My Bondage (1855)",0.555555555555556
"5634","philosophy",0,18,"Narrative Life (1845)",0.0555555555555556
"5635","plainly",0,18,"Life and Times (1881)",0.777777777777778
"5636","plainly",0,18,"My Bondage (1855)",0.222222222222222
"5637","plainly",0,18,"Narrative Life (1845)",0
"5638","price",0,18,"Life and Times (1881)",0.555555555555556
"5639","price",0,18,"My Bondage (1855)",0.333333333333333
"5640","price",0,18,"Narrative Life (1845)",0.111111111111111
"5641","procession",0,18,"Life and Times (1881)",0.611111111111111
"5642","procession",0,18,"My Bondage (1855)",0.0555555555555556
"5643","procession",0,18,"Narrative Life (1845)",-0.111111111111111
"5644","raising",0,18,"Life and Times (1881)",0.722222222222222
"5645","raising",0,18,"My Bondage (1855)",0.111111111111111
"5646","raising",0,18,"Narrative Life (1845)",0.166666666666667
"5647","rebuke",0,18,"Life and Times (1881)",0.388888888888889
"5648","rebuke",0,18,"My Bondage (1855)",0.555555555555556
"5649","rebuke",0,18,"Narrative Life (1845)",0.0555555555555556
"5650","responsibility",0,18,"Life and Times (1881)",0.388888888888889
"5651","responsibility",0,18,"My Bondage (1855)",0.555555555555556
"5652","responsibility",0,18,"Narrative Life (1845)",0.0555555555555556
"5653","sable",0,18,"Life and Times (1881)",0.388888888888889
"5654","sable",0,18,"My Bondage (1855)",0.555555555555556
"5655","sable",0,18,"Narrative Life (1845)",0.0555555555555556
"5656","sears",0,18,"Life and Times (1881)",1
"5657","sears",0,18,"My Bondage (1855)",0
"5658","sears",0,18,"Narrative Life (1845)",0
"5659","selected",0,18,"Life and Times (1881)",0.388888888888889
"5660","selected",0,18,"My Bondage (1855)",0.333333333333333
"5661","selected",0,18,"Narrative Life (1845)",0.0555555555555556
"5662","series",0,18,"Life and Times (1881)",0.555555555555556
"5663","series",0,18,"My Bondage (1855)",0.333333333333333
"5664","series",0,18,"Narrative Life (1845)",0.111111111111111
"5665","severely",0,18,"Life and Times (1881)",0.333333333333333
"5666","severely",0,18,"My Bondage (1855)",0.555555555555556
"5667","severely",0,18,"Narrative Life (1845)",0.111111111111111
"5668","sister",0,18,"Life and Times (1881)",0.0555555555555556
"5669","sister",0,18,"My Bondage (1855)",0.222222222222222
"5670","sister",0,18,"Narrative Life (1845)",0.0555555555555556
"5671","spectacle",0,18,"Life and Times (1881)",0.222222222222222
"5672","spectacle",0,18,"My Bondage (1855)",0.222222222222222
"5673","spectacle",0,18,"Narrative Life (1845)",-0.111111111111111
"5674","standard",0,18,"Life and Times (1881)",0.722222222222222
"5675","standard",0,18,"My Bondage (1855)",0.222222222222222
"5676","standard",0,18,"Narrative Life (1845)",0.0555555555555556
"5677","stick",0,18,"Life and Times (1881)",0.388888888888889
"5678","stick",0,18,"My Bondage (1855)",0.333333333333333
"5679","stick",0,18,"Narrative Life (1845)",0.277777777777778
"5680","strongly",0,18,"Life and Times (1881)",0.444444444444444
